artificialkey,adsponserid,teamid,isapproved,dynamicimageid
1,38,111235,1,0
2,38,111235,1,0
3,38,111235,1,0
4,38,111235,1,0
5,38,111235,1,0
6,38,111235,1,0
7,38,111235,1,0
8,38,111235,1,0
9,38,111235,1,0
10,38,111235,1,0
11,38,31,1,0
12,38,31,1,0
13,38,31,1,0
14,38,31,1,0
15,38,31,1,0
16,38,31,1,0
17,38,31,1,0
18,38,31,1,0
19,38,31,1,0
20,38,31,1,0
21,38,171,1,0
22,38,171,1,0
23,38,171,1,0
24,38,171,1,0
25,38,171,1,0
26,38,171,1,0
27,38,171,1,0
28,38,171,1,0
29,38,171,1,0
30,38,171,1,0
31,38,1831,1,0
32,38,1831,1,0
33,38,1831,1,0
34,38,1831,1,0
35,38,1831,1,0
36,38,1831,1,0
37,38,1831,1,0
38,38,1831,1,0
39,38,1831,1,0
40,38,1831,1,0
41,38,169,1,0
42,38,169,1,0
43,38,169,1,0
44,38,169,1,0
45,38,169,1,0
46,38,169,1,0
47,38,169,1,0
48,38,169,1,0
49,38,169,1,0
50,38,169,1,0
51,38,1,1,0
52,38,1,1,0
53,38,1,1,0
54,38,1,1,0
55,38,1,1,0
56,38,1,1,0
57,38,1,1,0
58,38,1,1,0
59,38,1,1,0
60,38,1,1,0
61,38,2,1,0
62,38,2,1,0
63,38,2,1,0
64,38,2,1,0
65,38,2,1,0
66,38,2,1,0
67,38,2,1,0
68,38,2,1,0
69,38,2,1,0
70,38,2,1,0
71,38,32,1,0
72,38,32,1,0
73,38,32,1,0
74,38,32,1,0
75,38,32,1,0
76,38,32,1,0
77,38,32,1,0
78,38,32,1,0
79,38,32,1,0
80,38,32,1,0
81,38,22,1,0
82,38,22,1,0
83,38,22,1,0
84,38,22,1,0
85,38,22,1,0
86,38,22,1,0
87,38,22,1,0
88,38,22,1,0
89,38,22,1,0
90,38,22,1,0
91,38,23,1,0
92,38,23,1,0
93,38,23,1,0
94,38,23,1,0
95,38,23,1,0
96,38,23,1,0
97,38,23,1,0
98,38,23,1,0
99,38,23,1,0
100,38,23,1,0
101,38,1808,1,0
102,38,1808,1,0
103,38,1808,1,0
104,38,1808,1,0
105,38,1808,1,0
106,38,1808,1,0
107,38,1808,1,0
108,38,1808,1,0
109,38,1808,1,0
110,38,1808,1,0
111,38,110176,1,0
112,38,110176,1,0
113,38,110176,1,0
114,38,110176,1,0
115,38,110176,1,0
116,38,110176,1,0
117,38,110176,1,0
118,38,110176,1,0
119,38,110176,1,0
120,38,110176,1,0
121,38,5,1,0
122,38,5,1,0
123,38,5,1,0
124,38,5,1,0
125,38,5,1,0
126,38,5,1,0
127,38,5,1,0
128,38,5,1,0
129,38,5,1,0
130,38,5,1,0
131,38,1799,1,0
132,38,1799,1,0
133,38,1799,1,0
134,38,1799,1,0
135,38,1799,1,0
136,38,1799,1,0
137,38,1799,1,0
138,38,1799,1,0
139,38,1799,1,0
140,38,1799,1,0
141,38,110500,1,0
142,38,110500,1,0
143,38,110500,1,0
144,38,110500,1,0
145,38,110500,1,0
146,38,110500,1,0
147,38,110500,1,0
148,38,110500,1,0
149,38,110500,1,0
150,38,110500,1,0
151,38,7,1,0
152,38,7,1,0
153,38,7,1,0
154,38,7,1,0
155,38,7,1,0
156,38,7,1,0
157,38,7,1,0
158,38,7,1,0
159,38,7,1,0
160,38,7,1,0
161,38,7,1,0
162,38,100409,1,0
163,38,100409,1,0
164,38,100409,1,0
165,38,100409,1,0
166,38,100409,1,0
167,38,100409,1,0
168,38,100409,1,0
169,38,100409,1,0
170,38,100409,1,0
171,38,100409,1,0
172,38,34,1,0
173,38,34,1,0
174,38,34,1,0
175,38,34,1,0
176,38,34,1,0
177,38,34,1,0
178,38,34,1,0
179,38,34,1,0
180,38,34,1,0
181,38,34,1,0
182,38,110329,1,0
183,38,110329,1,0
184,38,110329,1,0
185,38,110329,1,0
186,38,110329,1,0
187,38,110329,1,0
188,38,110329,1,0
189,38,110329,1,0
190,38,110329,1,0
191,38,110329,1,0
192,38,110636,1,0
193,38,110636,1,0
194,38,110636,1,0
195,38,110636,1,0
196,38,110636,1,0
197,38,110636,1,0
198,38,110636,1,0
199,38,110636,1,0
200,38,110636,1,0
201,38,110636,1,0
202,0,0,1,0
203,0,0,1,0
204,0,0,1,0
205,0,0,1,0
206,0,0,1,0
207,0,0,1,0
208,0,0,1,0
209,0,0,1,0
210,0,0,1,0
211,0,-1,1,0
212,0,-1,1,0
213,0,-1,1,0
214,0,-1,1,0
215,0,-1,1,0
216,0,-1,1,0
217,38,28,1,0
218,38,28,1,0
219,38,28,1,0
220,38,28,1,0
221,38,28,1,0
222,38,28,1,0
223,38,28,1,0
224,38,28,1,0
225,38,28,1,0
226,38,28,1,0
227,38,485,1,0
228,38,485,1,0
229,38,485,1,0
230,38,485,1,0
231,38,485,1,0
232,38,485,1,0
233,38,485,1,0
234,38,485,1,0
235,38,485,1,0
236,38,485,1,0
237,38,166,1,0
238,38,166,1,0
239,38,166,1,0
240,38,166,1,0
241,38,166,1,0
242,38,166,1,0
243,38,166,1,0
244,38,166,1,0
245,38,166,1,0
246,38,166,1,0
247,38,576,1,0
248,38,576,1,0
249,38,576,1,0
250,38,576,1,0
251,38,576,1,0
252,38,576,1,0
253,38,576,1,0
254,38,576,1,0
255,38,576,1,0
256,38,576,1,0
257,38,1832,1,0
258,38,1832,1,0
259,38,1832,1,0
260,38,1832,1,0
261,38,1832,1,0
262,38,1832,1,0
263,38,1832,1,0
264,38,1832,1,0
265,38,1832,1,0
266,38,1832,1,0
267,38,17,1,0
268,38,17,1,0
269,38,17,1,0
270,38,17,1,0
271,38,17,1,0
272,38,17,1,0
273,38,17,1,0
274,38,17,1,0
275,38,17,1,0
276,38,17,1,0
277,38,17,1,0
278,38,9,1,0
279,38,9,1,0
280,38,9,1,0
281,38,9,1,0
282,38,9,1,0
283,38,9,1,0
284,38,9,1,0
285,38,9,1,0
286,38,9,1,0
287,38,9,1,0
288,38,10,1,0
289,38,10,1,0
290,38,10,1,0
291,38,10,1,0
292,38,10,1,0
293,38,10,1,0
294,38,10,1,0
295,38,10,1,0
296,38,10,1,0
297,38,10,1,0
298,38,11,1,0
299,38,11,1,0
300,38,11,1,0
301,38,11,1,0
302,38,11,1,0
303,38,11,1,0
304,38,11,1,0
305,38,11,1,0
306,38,11,1,0
307,38,11,1,0
308,38,13,1,0
309,38,13,1,0
310,38,13,1,0
311,38,13,1,0
312,38,13,1,0
313,38,13,1,0
314,38,13,1,0
315,38,13,1,0
316,38,13,1,0
317,38,13,1,0
318,38,73,1,0
319,38,73,1,0
320,38,73,1,0
321,38,73,1,0
322,38,73,1,0
323,38,73,1,0
324,38,73,1,0
325,38,73,1,0
326,38,73,1,0
327,38,73,1,0
328,0,-2,1,0
329,38,112172,1,0
330,38,112172,1,0
331,38,112172,1,0
332,38,112172,1,0
333,38,112172,1,0
334,38,112172,1,0
335,38,112172,1,0
336,38,112172,1,0
337,38,112172,1,0
338,38,112172,1,0
339,38,243,1,0
340,38,243,1,0
341,38,243,1,0
342,38,243,1,0
343,38,243,1,0
344,38,243,1,0
345,38,243,1,0
346,38,243,1,0
347,0,-2,1,0
348,0,-2,1,0
349,0,-2,1,0
350,0,-2,1,0
351,0,-2,1,0
352,0,-2,1,0
353,38,25,1,0
354,38,25,1,0
355,38,25,1,0
356,38,25,1,0
357,38,25,1,0
358,38,25,1,0
359,38,25,1,0
360,38,25,1,0
361,38,25,1,0
362,38,25,1,0
363,38,10030,1,0
364,38,10030,1,0
365,38,10030,1,0
366,38,10030,1,0
367,38,10030,1,0
368,38,10030,1,0
369,38,10030,1,0
370,38,10030,1,0
371,38,10030,1,0
372,38,10030,1,0
373,0,-2,1,0
374,0,-2,1,0
375,0,-2,1,0
376,0,-2,1,0
377,0,-2,1,0
378,0,-2,1,0
379,0,-2,1,0
380,0,-2,1,0
381,0,-2,1,0
382,0,-2,1,0
383,38,48,1,0
384,38,48,1,0
385,38,48,1,0
386,38,48,1,0
387,38,48,1,0
388,38,48,1,0
389,38,48,1,0
390,38,48,1,0
391,38,48,1,0
392,38,48,1,0
393,38,165,1,0
394,38,165,1,0
395,38,165,1,0
396,38,165,1,0
397,38,165,1,0
398,38,165,1,0
399,38,165,1,0
400,38,165,1,0
401,38,165,1,0
402,38,165,1,0
403,38,110502,1,0
404,38,110502,1,0
405,38,110502,1,0
406,38,110502,1,0
407,38,110502,1,0
408,38,110502,1,0
409,38,110502,1,0
410,38,110502,1,0
411,38,110502,1,0
412,38,110502,1,0
413,38,18,1,0
414,38,18,1,0
415,38,18,1,0
416,38,18,1,0
417,38,18,1,0
418,38,18,1,0
419,38,18,1,0
420,38,18,1,0
421,38,18,1,0
422,38,18,1,0
423,38,10029,1,0
424,38,10029,1,0
425,38,10029,1,0
426,38,10029,1,0
427,38,10029,1,0
428,38,10029,1,0
429,38,10029,1,0
430,38,10029,1,0
431,38,10029,1,0
432,38,10029,1,0
433,38,36,1,0
434,38,36,1,0
435,38,36,1,0
436,38,36,1,0
437,38,36,1,0
438,38,36,1,0
439,38,36,1,0
440,38,36,1,0
441,38,36,1,0
442,38,36,1,0
443,38,160,1,0
444,38,160,1,0
445,38,160,1,0
446,38,160,1,0
447,38,160,1,0
448,38,160,1,0
449,38,160,1,0
450,38,160,1,0
451,38,160,1,0
452,38,160,1,0
453,38,543,1,0
454,38,543,1,0
455,38,543,1,0
456,38,543,1,0
457,38,543,1,0
458,38,543,1,0
459,38,543,1,0
460,38,543,1,0
461,38,543,1,0
462,38,543,1,0
463,38,175,1,0
464,38,175,1,0
465,38,175,1,0
466,38,175,1,0
467,38,175,1,0
468,38,175,1,0
469,38,175,1,0
470,38,175,1,0
471,38,175,1,0
472,38,175,1,0
473,38,38,1,0
474,38,38,1,0
475,38,38,1,0
476,38,38,1,0
477,38,38,1,0
478,38,38,1,0
479,38,38,1,0
480,38,38,1,0
481,38,38,1,0
482,38,38,1,0
483,38,19,1,0
484,38,19,1,0
485,38,19,1,0
486,38,19,1,0
487,38,19,1,0
488,38,19,1,0
489,38,19,1,0
490,38,19,1,0
491,38,19,1,0
492,38,19,1,0
493,38,19,1,0
494,38,110,1,0
495,38,110,1,0
496,38,110,1,0
497,38,110,1,0
498,38,110,1,0
499,38,110,1,0
500,38,110,1,0
501,38,110,1,0
502,38,110,1,0
503,38,110,1,0
504,38,110,1,0
505,38,1943,1,0
506,38,1943,1,0
507,38,1943,1,0
508,38,1943,1,0
509,38,1943,1,0
510,38,1943,1,0
511,38,1943,1,0
512,38,1943,1,0
513,38,1943,1,0
514,38,1943,1,0
515,38,1943,1,0
516,38,52,1,0
517,38,52,1,0
518,38,52,1,0
519,38,52,1,0
520,38,52,1,0
521,38,52,1,0
522,38,52,1,0
523,38,52,1,0
524,38,52,1,0
525,38,52,1,0
526,38,219,1,0
527,38,219,1,0
528,38,219,1,0
529,38,219,1,0
530,38,219,1,0
531,38,219,1,0
532,38,219,1,0
533,38,219,1,0
534,38,219,1,0
535,38,219,1,0
536,38,111811,1,0
537,38,111811,1,0
538,38,111811,1,0
539,38,111811,1,0
540,38,111811,1,0
541,38,111811,1,0
542,38,111811,1,0
543,38,111811,1,0
544,38,111811,1,0
545,38,111811,1,0
546,0,-2,1,0
547,38,45,1,0
548,38,45,1,0
549,38,45,1,0
550,38,45,1,0
551,38,45,1,0
552,38,45,1,0
553,38,45,1,0
554,38,45,1,0
555,38,45,1,0
556,38,45,1,0
557,38,144,1,0
558,38,144,1,0
559,38,144,1,0
560,38,144,1,0
561,38,144,1,0
562,38,144,1,0
563,38,144,1,0
564,38,144,1,0
565,38,144,1,0
566,38,144,1,0
567,38,144,1,0
568,38,1824,1,0
569,38,1824,1,0
570,38,1824,1,0
571,38,1824,1,0
572,38,1824,1,0
573,38,1824,1,0
574,38,1824,1,0
575,38,1824,1,0
576,38,1824,1,0
577,38,1824,1,0
578,38,94,1,0
579,38,94,1,0
580,38,94,1,0
581,38,94,1,0
582,38,94,1,0
583,38,94,1,0
584,38,94,1,0
585,38,94,1,0
586,38,94,1,0
587,38,94,1,0
588,38,94,1,0
589,38,580,1,0
590,38,580,1,0
591,38,580,1,0
592,38,580,1,0
593,38,580,1,0
594,38,580,1,0
595,38,580,1,0
596,38,580,1,0
597,38,580,1,0
598,38,580,1,0
599,38,1925,1,0
600,38,1925,1,0
601,38,1925,1,0
602,38,1925,1,0
603,38,1925,1,0
604,38,1925,1,0
605,38,1925,1,0
606,38,1925,1,0
607,38,1925,1,0
608,38,1925,1,0
609,38,110588,1,0
610,38,110588,1,0
611,38,110588,1,0
612,38,110588,1,0
613,38,110588,1,0
614,38,110588,1,0
615,38,110588,1,0
616,38,110588,1,0
617,38,110588,1,0
618,38,110588,1,0
619,38,95,1,0
620,38,95,1,0
621,38,95,1,0
622,38,95,1,0
623,38,95,1,0
624,38,95,1,0
625,38,95,1,0
626,38,95,1,0
627,38,95,1,0
628,38,95,1,0
629,38,95,1,0
630,38,29,1,0
631,38,29,1,0
632,38,29,1,0
633,38,29,1,0
634,38,29,1,0
635,38,29,1,0
636,38,29,1,0
637,38,29,1,0
638,38,29,1,0
639,38,29,1,0
640,38,236,1,0
641,38,236,1,0
642,38,236,1,0
643,38,236,1,0
644,38,236,1,0
645,38,236,1,0
646,38,236,1,0
647,38,236,1,0
648,38,236,1,0
649,38,236,1,0
650,38,234,1,0
651,38,234,1,0
652,38,234,1,0
653,38,234,1,0
654,38,234,1,0
655,38,234,1,0
656,38,234,1,0
657,38,234,1,0
658,38,234,1,0
659,38,234,1,0
660,38,55,1,0
661,38,55,1,0
662,38,55,1,0
663,38,55,1,0
664,38,55,1,0
665,38,55,1,0
666,38,55,1,0
667,38,55,1,0
668,38,55,1,0
669,38,55,1,0
670,38,189,1,0
671,38,189,1,0
672,38,189,1,0
673,38,189,1,0
674,38,189,1,0
675,38,189,1,0
676,38,189,1,0
677,38,189,1,0
678,38,189,1,0
679,38,189,1,0
680,38,206,1,0
681,38,206,1,0
682,38,206,1,0
683,38,206,1,0
684,38,206,1,0
685,38,206,1,0
686,38,206,1,0
687,38,206,1,0
688,38,206,1,0
689,38,206,1,0
690,38,110374,1,0
691,38,110374,1,0
692,38,110374,1,0
693,38,110374,1,0
694,38,110374,1,0
695,38,110374,1,0
696,38,110374,1,0
697,38,110374,1,0
698,38,110374,1,0
699,38,110374,1,0
700,38,50,1,0
701,38,50,1,0
702,38,50,1,0
703,38,50,1,0
704,38,50,1,0
705,38,50,1,0
706,38,50,1,0
707,38,50,1,0
708,38,50,1,0
709,38,50,1,0
710,38,531,1,0
711,38,531,1,0
712,38,531,1,0
713,38,531,1,0
714,38,531,1,0
715,38,531,1,0
716,38,531,1,0
717,38,531,1,0
718,38,531,1,0
719,38,531,1,0
720,38,110556,1,0
721,38,110556,1,0
722,38,110556,1,0
723,38,110556,1,0
724,38,110556,1,0
725,38,110556,1,0
726,38,110556,1,0
727,38,110556,1,0
728,38,110556,1,0
729,38,110556,1,0
730,38,1842,1,0
731,38,1842,1,0
732,38,1842,1,0
733,38,1842,1,0
734,38,1842,1,0
735,38,1842,1,0
736,38,1842,1,0
737,38,1842,1,0
738,38,1842,1,0
739,38,1842,1,0
740,38,245,1,0
741,38,245,1,0
742,38,245,1,0
743,38,245,1,0
744,38,245,1,0
745,38,245,1,0
746,38,245,1,0
747,38,245,1,0
748,38,245,1,0
749,38,245,1,0
750,38,347,1,0
751,38,347,1,0
752,38,347,1,0
753,38,347,1,0
754,38,347,1,0
755,38,347,1,0
756,38,347,1,0
757,38,347,1,0
758,38,347,1,0
759,38,347,1,0
760,38,1746,1,0
761,38,1746,1,0
762,38,1746,1,0
763,38,1746,1,0
764,38,1746,1,0
765,38,1746,1,0
766,38,1746,1,0
767,38,1746,1,0
768,38,1746,1,0
769,38,1746,1,0
770,38,14,1,0
771,38,14,1,0
772,38,14,1,0
773,38,14,1,0
774,38,14,1,0
775,38,14,1,0
776,38,14,1,0
777,38,14,1,0
778,38,14,1,0
779,38,14,1,0
780,38,54,1,0
781,38,54,1,0
782,38,54,1,0
783,38,54,1,0
784,38,54,1,0
785,38,54,1,0
786,38,54,1,0
787,38,54,1,0
788,38,54,1,0
789,38,54,1,0
790,38,205,1,0
791,38,205,1,0
792,38,205,1,0
793,38,205,1,0
794,38,205,1,0
795,38,205,1,0
796,38,205,1,0
797,38,205,1,0
798,38,205,1,0
799,38,205,1,0
800,38,1745,1,0
801,38,1745,1,0
802,38,1745,1,0
803,38,1745,1,0
804,38,1745,1,0
805,38,1745,1,0
806,38,1745,1,0
807,38,1745,1,0
808,38,1745,1,0
809,38,1745,1,0
810,38,116009,1,0
811,38,116009,1,0
812,38,116009,1,0
813,38,116009,1,0
814,38,116009,1,0
815,38,116009,1,0
816,38,116009,1,0
817,38,116009,1,0
818,38,116009,1,0
819,38,116009,1,0
820,38,116015,1,0
821,38,116015,1,0
822,38,116015,1,0
823,38,116015,1,0
824,38,116015,1,0
825,38,116015,1,0
826,38,116015,1,0
827,38,116015,1,0
828,38,116015,1,0
829,38,116015,1,0
830,38,116013,1,0
831,38,116013,1,0
832,38,116013,1,0
833,38,116013,1,0
834,38,116013,1,0
835,38,116013,1,0
836,38,116013,1,0
837,38,116013,1,0
838,38,116013,1,0
839,38,116013,1,0
840,38,131725,1,0
841,38,131725,1,0
842,38,131725,1,0
843,38,131725,1,0
844,38,131725,1,0
845,38,131725,1,0
846,38,131725,1,0
847,38,131725,1,0
848,38,131725,1,0
849,38,131725,1,0
850,38,116010,1,0
851,38,116010,1,0
852,38,116010,1,0
853,38,116010,1,0
854,38,116010,1,0
855,38,116010,1,0
856,38,116010,1,0
857,38,116010,1,0
858,38,116010,1,0
859,38,116010,1,0
860,38,116016,1,0
861,38,116016,1,0
862,38,116016,1,0
863,38,116016,1,0
864,38,116016,1,0
865,38,116016,1,0
866,38,116016,1,0
867,38,116016,1,0
868,38,116016,1,0
869,38,116016,1,0
870,38,116020,1,0
871,38,116020,1,0
872,38,116020,1,0
873,38,116020,1,0
874,38,116020,1,0
875,38,116020,1,0
876,38,116020,1,0
877,38,116020,1,0
878,38,116020,1,0
879,38,116020,1,0
880,38,116343,1,0
881,38,116343,1,0
882,38,116343,1,0
883,38,116343,1,0
884,38,116343,1,0
885,38,116343,1,0
886,38,116343,1,0
887,38,116343,1,0
888,38,116343,1,0
889,38,116343,1,0
890,38,116017,1,0
891,38,116017,1,0
892,38,116017,1,0
893,38,116017,1,0
894,38,116017,1,0
895,38,116017,1,0
896,38,116017,1,0
897,38,116017,1,0
898,38,116017,1,0
899,38,116017,1,0
900,38,116012,1,0
901,38,116012,1,0
902,38,116012,1,0
903,38,116012,1,0
904,38,116012,1,0
905,38,116012,1,0
906,38,116012,1,0
907,38,116012,1,0
908,38,116012,1,0
909,38,116012,1,0
910,38,116011,1,0
911,38,116011,1,0
912,38,116011,1,0
913,38,116011,1,0
914,38,116011,1,0
915,38,116011,1,0
916,38,116011,1,0
917,38,116011,1,0
918,38,116011,1,0
919,38,116011,1,0
920,38,116014,1,0
921,38,116014,1,0
922,38,116014,1,0
923,38,116014,1,0
924,38,116014,1,0
925,38,116014,1,0
926,38,116014,1,0
927,38,116014,1,0
928,38,116014,1,0
929,38,116014,1,0
